ཨཱོ o:_⁵⁵
དམྱན _ȵ_an_¹³
དམྱབ _ȵ_ap_¹³²
དམྱས _ȵ_ɛ?_¹³²
དམྱི _ȵ_i_¹³
དམྱིང _ȵ_iŋ_¹³
དམྱིངས _ȵ_iŋ_¹³²
དམྱིད _ȵ_i?_¹³²
དམྱིན _ȵ_in_¹³
དམྱིབ _ȵ_ip_¹³²
དམྱིབས _ȵ_ip_¹³²
དམྱིམ _ȵ_im_¹³
དམྱིམས _ȵ_im_¹³²
དམྱིར _ȵ_ir_¹³
དམྱིལ _ȵ_i:_¹³
དམྱིས _ȵ_i?_¹³²
དམྱུ _ȵ_u_¹³
དམྱུང _ȵ_uŋ_¹³
དམྱུངས _ȵ_up_¹³²
དམྱུད _ȵ_y?_¹³²
དམྱུན _ȵ_yn_¹³
དམྱུབ _ȵ_up_¹³²
དམྱུབས _ȵ_up_¹³²
དམྱུམ _ȵ_um_¹³
དམྱུམས _ȵ_um_¹³²
དམྱུར _ȵ_ur_¹³
དམྱུལ _ȵ_y:_¹³
དམྱུས _ȵ_y?_¹³²
དམྱེག _ȵ_e?_¹³²
དམྱེགས _ȵ_e?_¹³²
དམྱེང _ȵ_eŋ_¹³
དམྱེངས _ȵ_eŋ_¹³²
དམྱེད _ȵ_e?_¹³²
དམྱེན _ȵ_en_¹³
དམྱེབ _ȵ_ep_¹³²
དམྱེབས _ȵ_ep_¹³²
དམྱེམ _ȵ_em_¹³
དམྱེམས _ȵ_em_¹³²
དམྱེར _ȵ_er_¹³
དམྱེལ _ȵ_e:_¹³
དམྱེས _ȵ_e?_¹³²
དམྱོ _ȵ_o_¹³
དམྱོག _ȵ_o?_¹³²
དམྱོགས _ȵ_o?_¹³²
དམྱོང _ȵ_oŋ_¹³
དམྱོངས _ȵ_oŋ_¹³²
དམྱོད _ȵ_ø?_¹³²
དམྱོན _ȵ_on_¹³
དམྱོབ _ȵ_op_¹³²
དམྱོབས _ȵ_op_¹³²
དམྱོམ _ȵ_om_¹³
དམྱོམས _ȵ_om_¹³²
དམྱོར _ȵ_or_¹³
དམྱོལ _ȵ_ø:_¹³
དམྱོས _ȵ_ø?_¹³²
དིགས _th_i?_¹³²
དིངས _th_iŋ_¹³²
དིད _th_i?_¹³²
དིན _th_in_¹³
དིབས _th_ip_¹³²
དིམས _th_im_¹³²
དིལ _th_i:_¹³
དུམས _th_um_¹³²
དུའི _th_y:_¹³
དེག _th_e?_¹³²
དེགས _th_e?_¹³²
དེབས _th_ep_¹³²
དེམས _th_em_¹³²
དེལ _th_e:_¹³
དོབས _th_op_¹³²
དྭ _th_a_¹³
དྭག _th_a?_¹³²
དྭགས _th_a?_¹³²
དྭང _th_aŋ_¹³
དྭངས _th_aŋ_¹³²
དྭད _th_ɛ?_¹³²
དྭན _th_an_¹³
དྭབ _th_ap_¹³²
དྭབས _th_əp_¹³²
དྭམ _th_am_¹³
དྭམས _th_am_¹³²
དྭར _th_ar_¹³
དྭལ _th_ɛ:_¹³
དྭས _th_ɛ?_¹³²
དྲབས _tʂ_əp_¹³²
དྲམ _tʂ_am_¹³
དྲམས _tʂ_am_¹³²
དྲར _tʂ_ar_¹³
དྲིག _tʂ_i?_¹³²
དྲིགས _tʂ_i?_¹³²
དྲིངས _tʂ_iŋ_¹³²
དྲིད _tʂ_i?_¹³²
དྲིབ _tʂ_ip_¹³²
དྲིབས _tʂ_ip_¹³²
དྲིམ _tʂ_im_¹³
དྲིམས _tʂ_im_¹³²
དྲིས _tʂ_i?_¹³²
དྲུགས _tʂ_u?_¹³²
དྲུན _tʂ_yn_¹³
དྲུར _tʂ_ur_¹³
དྲུས _tʂ_y?_¹³²
དྲེངས _tʂ_eŋ_¹³²
དྲེན _tʂ_en_¹³
དྲེབས _tʂ_ep_¹³²
དྲེམ _tʂ_em_¹³
དྲེམས _tʂ_em_¹³²
དྲེར _tʂ_er_¹³
དྲེས _tʂ_e?_¹³²
དྲོབ _tʂ_op_¹³²
དྲོབས _tʂ_op_¹³²
དྲོམ _tʂ_om_¹³
དྲོམས _tʂ_om_¹³²
དྲོར _tʂ_or_¹³
དྲོས _tʂ_ø?_¹³²
ནག _n_a?_¹³²
ནའ _n_a_¹³
ནའོ _n_ø_¹³
ནིགས _n_i?_¹³²
ནིངས _n_iŋ_¹³²
ནིད _n_i?_¹³²
ནིན _n_in_¹³
ནིབ _n_ip_¹³²
ནིབས _n_ip_¹³²
ནིམས _n_im_¹³²
ནིའི _n_i:_¹³
ནིར _n_ir_¹³
ནིལ _n_i:_¹³
ནུག _n_u?_¹³²
ནུགས _n_u?_¹³²
ནུང _n_uŋ_¹³
ནུངས _n_up_¹³²
ནུན _n_yn_¹³
ནུབས _n_up_¹³²
ནུམས _n_um_¹³²
ནེག _n_e?_¹³²
ནེགས _n_e?_¹³²
ནེང _n_eŋ_¹³
ནེངས _n_eŋ_¹³²
ནེད _n_e?_¹³²
ནེན _n_en_¹³
ནེབ _n_ep_¹³²
ནེབས _n_ep_¹³²
ནེམས _n_em_¹³²
ནེལ _n_e:_¹³
ནེས _n_e?_¹³²
ནོབ _n_op_¹³²
པམ _p_am_⁵⁵
པའོ _p_ø_⁵⁵
པིལ _p_i:_⁵⁵
པུགས _p_u?_⁵¹
པུང _p_uŋ_⁵⁵
པུངས _p_up_⁵¹
པུད _p_y?_⁵¹
པུབ _p_up_⁵¹
པུབས _p_up_⁵¹
པུམ _p_um_⁵⁵
པུམས _p_um_⁵¹
པུལ _p_y:_⁵⁵
པེག _p_e?_⁵¹
པེགས _p_e?_⁵¹
པེངས _p_eŋ_⁵¹
པེབ _p_ep_⁵¹
པེབས _p_ep_⁵¹
པེམ _p_em_⁵⁵
པེམས _p_em_⁵¹
པེར _p_er_⁵⁵
པེས _p_e?_⁵¹
པོགས _p_o?_⁵¹
པོང _p_oŋ_⁵⁵
པོངས _p_oŋ_⁵¹
པོབ _p_op_⁵¹
པོབས _p_op_⁵¹
པོམ _p_om_⁵⁵
པོམས _p_om_⁵¹
པོའོ _p_o_⁵⁵
པོལ _p_ø:_⁵⁵
པྲགས _tʂ_a?_⁵¹
པྲང _tʂ_aŋ_⁵⁵
པྲངས _tʂ_aŋ_⁵¹
པྲད _tʂ_ɛ?_⁵¹
པྲན _tʂ_an_⁵⁵
པྲབ _tʂ_ap_⁵¹
པྲབས _tʂ_əp_⁵¹
པྲམ _tʂ_am_⁵⁵
པྲམས _tʂ_am_⁵¹
པྲར _tʂ_ar_⁵⁵
པྲལ _tʂ_ɛ:_⁵⁵
པྲས _tʂ_ɛ?_⁵¹
པྲིགས _tʂ_i?_⁵¹
པྲིང _tʂ_iŋ_⁵⁵
པྲིངས _tʂ_iŋ_⁵¹
པྲིད _tʂ_i?_⁵¹
པྲིན _tʂ_in_⁵⁵
པྲིབ _tʂ_ip_⁵¹
པྲིབས _tʂ_ip_⁵¹
པྲིམ _tʂ_im_⁵⁵
པྲིམས _tʂ_im_⁵¹
པྲིར _tʂ_ir_⁵⁵
པྲིལ _tʂ_i:_⁵⁵
པྲིས _tʂ_i?_⁵¹
པྲུ _tʂ_u_⁵⁵
པྲུག _tʂ_u?_⁵¹
པྲུགས _tʂ_u?_⁵¹
པྲུང _tʂ_uŋ_⁵⁵
པྲུངས _tʂ_up_⁵¹
པྲུད _tʂ_y?_⁵¹
པྲུན _tʂ_yn_⁵⁵
པྲུབ _tʂ_up_⁵¹
པྲུབས _tʂ_up_⁵¹
པྲུམ _tʂ_um_⁵⁵
པྲུམས _tʂ_um_⁵¹
པྲུར _tʂ_ur_⁵⁵
པྲུལ _tʂ_y:_⁵⁵
པྲུས _tʂ_y?_⁵¹
པྲེག _tʂ_e?_⁵¹
པྲེགས _tʂ_e?_⁵¹
པྲེངས _tʂ_eŋ_⁵¹
པྲེད _tʂ_e?_⁵¹
པྲེན _tʂ_en_⁵⁵
པྲེབ _tʂ_ep_⁵¹
པྲེབས _tʂ_ep_⁵¹
པྲེམ _tʂ_em_⁵⁵
པྲེམས _tʂ_em_⁵¹
པྲེར _tʂ_er_⁵⁵
པྲེལ _tʂ_e:_⁵⁵
པྲེས _tʂ_e?_⁵¹
པྲོ _tʂ_o_⁵⁵
པྲོགས _tʂ_o?_⁵¹
པྲོང _tʂ_oŋ_⁵⁵
པྲོངས _tʂ_oŋ_⁵¹
པྲོད _tʂ_ø?_⁵¹
པྲོན _tʂ_on_⁵⁵
པྲོབ _tʂ_op_⁵¹
པྲོབས _tʂ_op_⁵¹
པྲོམ _tʂ_om_⁵⁵
པྲོམས _tʂ_om_⁵¹
པྲོར _tʂ_or_⁵⁵
པྲོལ _tʂ_ø:_⁵⁵
པྲོས _tʂ_ø?_⁵¹
ཕམས _ph_am_⁵¹
ཕིངས _ph_iŋ_⁵¹
ཕིད _ph_i?_⁵¹
ཕིབ _ph_ip_⁵¹
ཕིམས _ph_im_⁵¹
ཕིལ _ph_i:_⁵⁵
ཕུངས _ph_up_⁵¹
ཕུམས _ph_um_⁵¹
ཕེགས _ph_e?_⁵¹
ཕེང _ph_eŋ_⁵⁵
ཕེངས _ph_eŋ_⁵¹
ཕེམ _ph_em_⁵⁵
ཕེམས _ph_em_⁵¹
ཕེས _ph_e?_⁵¹
ཕོངས _ph_oŋ_⁵¹
ཕོམས _ph_om_⁵¹
ཕྱངས _tɕh_aŋ_⁵¹
ཕྱན _tɕh_an_⁵⁵
ཕྱབ _tɕh_ap_⁵¹
ཕྱབས _tɕh_əp_⁵¹
ཕྱམས _tɕh_am_⁵¹
ཕྱས _tɕh_ɛ?_⁵¹
ཕྱིགས _tɕh_i?_⁵¹
ཕྱིངས _tɕh_iŋ_⁵¹
ཕྱིབ _tɕh_ip_⁵¹
ཕྱིམས _tɕh_im_⁵¹
ཕྱུད _tɕh_y?_⁵¹
ཕྱུན _tɕh_yn_⁵⁵
ཕྱུབས _tɕh_up_⁵¹
ཕྱུམ _tɕh_um_⁵⁵
ཕྱུམས _tɕh_um_⁵¹
ཕྱུལ _tɕh_y:_⁵⁵
ཕྱུས _tɕh_y?_⁵¹
ཕྱེག _tɕh_e?_⁵¹
ཕྱེགས _tɕh_e?_⁵¹
ཕྱེང _tɕh_eŋ_⁵⁵
ཕྱེངས _tɕh_eŋ_⁵¹
ཕྱེབ _tɕh_ep_⁵¹
ཕྱེབས _tɕh_ep_⁵¹
ཕྱེམས _tɕh_em_⁵¹
ཕྱེལ _tɕh_e:_⁵⁵
ཕྱོག _tɕh_o?_⁵¹
ཕྱོངས _tɕh_oŋ_⁵¹
ཕྱོན _tɕh_on_⁵⁵
ཕྱོབ _tɕh_op_⁵¹
ཕྱོབས _tɕh_op_⁵¹
ཕྱོམ _tɕh_om_⁵⁵
ཕྱོམས _tɕh_om_⁵¹
ཕྱོས _tɕh_ø?_⁵¹
ཕྱྭག _tɕh_a?_⁵¹
ཕྱྭགས _tɕh_a?_⁵¹
ཕྱྭང _tɕh_aŋ_⁵⁵
ཕྱྭངས _tɕh_aŋ_⁵¹
ཕྱྭད _tɕh_ɛ?_⁵¹
ཕྱྭན _tɕh_an_⁵⁵
ཕྱྭབ _tɕh_ap_⁵¹
ཕྱྭབས _tɕh_əp_⁵¹
ཕྱྭམ _tɕh_am_⁵⁵
ཕྱྭམས _tɕh_am_⁵¹
ཕྱྭར _tɕh_ar_⁵⁵
ཕྱྭལ _tɕh_ɛ:_⁵⁵
ཕྱྭས _tɕh_ɛ?_⁵¹
ཕྲགས _tʂh_a?_⁵¹
ཕྲང _tʂh_aŋ_⁵⁵
ཕྲངས _tʂh_aŋ_⁵¹
ཕྲབས _tʂh_əp_⁵¹
ཕྲམ _tʂh_am_⁵⁵
ཕྲམས _tʂh_am_⁵¹
ཕྲའི _tʂh_ɛ:_⁵⁵
ཕྲར _tʂh_ar_⁵⁵
ཕྲིང _tʂh_iŋ_⁵⁵
ཕྲིངས _tʂh_iŋ_⁵¹
ཕྲིད _tʂh_i?_⁵¹
ཕྲིབ _tʂh_ip_⁵¹
ཕྲིབས _tʂh_ip_⁵¹
ཕྲིམ _tʂh_im_⁵⁵
ཕྲིམས _tʂh_im_⁵¹
ཕྲུང _tʂh_uŋ_⁵⁵
ཕྲུངས _tʂh_up_⁵¹
ཕྲུད _tʂh_y?_⁵¹
ཕྲུན _tʂh_yn_⁵⁵
ཕྲུབ _tʂh_up_⁵¹
ཕྲུབས _tʂh_up_⁵¹
ཕྲུམས _tʂh_um_⁵¹
ཕྲུར _tʂh_ur_⁵⁵
ཕྲེ _tʂh_e_⁵⁵
ཕྲེག _tʂh_e?_⁵¹
ཕྲེགས _tʂh_e?_⁵¹
ཕྲེངས _tʂh_eŋ_⁵¹
ཕྲེན _tʂh_en_⁵⁵
ཕྲེབ _tʂh_ep_⁵¹
ཕྲེབས _tʂh_ep_⁵¹
ཕྲེམ _tʂh_em_⁵⁵
ཕྲེམས _tʂh_em_⁵¹
ཕྲེར _tʂh_er_⁵⁵
ཕྲོང _tʂh_oŋ_⁵⁵
ཕྲོངས _tʂh_oŋ_⁵¹
ཕྲོན _tʂh_on_⁵⁵
ཕྲོམས _tʂh_om_⁵¹
ཕྲོའི _tʂh_ø:_⁵⁵
ཕྲོར _tʂh_or_⁵⁵
བཀངས _k_aŋ_⁵¹
བཀིག _k_i?_⁵¹
བཀིགས _k_i?_⁵¹
བཀིང _k_iŋ_⁵⁵
བཀིངས _k_iŋ_⁵¹
བཀིད _k_i?_⁵¹
བཀིན _k_in_⁵⁵
བཀིབ _k_ip_⁵¹
བཀིབས _k_ip_⁵¹
བཀིམ _k_im_⁵⁵
བཀིར _k_ir_⁵⁵
བཀིལ _k_i:_⁵⁵
བཀིས _k_i?_⁵¹
བཀུགས _k_u?_⁵¹
བཀུང _k_uŋ_⁵⁵
བཀུངས _k_up_⁵¹
བཀུད _k_y?_⁵¹
བཀུན _k_yn_⁵⁵
བཀུབ _k_up_⁵¹
བཀུབས _k_up_⁵¹
བཀུལ _k_y:_⁵⁵
བཀོབ _k_op_⁵¹
བཀོས _k_ø?_⁵¹
བཀྱབས _c_əp_⁵¹
བཀྱམ _c_am_⁵⁵
བཀྱས _c_ɛ?_⁵¹
བཀྱིང _c_iŋ_⁵⁵
བཀྱིད _c_i?_⁵¹
བཀྱིན _c_in_⁵⁵
བཀྱིབ _c_ip_⁵¹
བཀྱིམ _c_im_⁵⁵
བཀྱིམས _c_im_⁵¹
བཀྱིར _c_ir_⁵⁵
བཀྱུ _c_u_⁵⁵
བཀྱུག _c_u?_⁵¹
བཀྱུགས _c_u?_⁵¹
བཀྱུང _c_uŋ_⁵⁵
བཀྱུངས _c_up_⁵¹
བཀྱུད _c_y?_⁵¹
བཀྱུན _c_yn_⁵⁵
བཀྱུབ _c_up_⁵¹
བཀྱུབས _c_up_⁵¹
བཀྱུམ _c_um_⁵⁵
བཀྱུམས _c_um_⁵¹
བཀྱུར _c_ur_⁵⁵
བཀྱུལ _c_y:_⁵⁵
བཀྱུས _c_y?_⁵¹
བཀྱེག _c_e?_⁵¹
བཀྱེགས _c_e?_⁵¹
བཀྱེང _c_eŋ_⁵⁵
བཀྱེངས _c_eŋ_⁵¹
བཀྱེན _c_en_⁵⁵
བཀྱེབ _c_ep_⁵¹
བཀྱེབས _c_ep_⁵¹
བཀྱེམ _c_em_⁵⁵
བཀྱེམས _c_em_⁵¹
བཀྱེར _c_er_⁵⁵
བཀྱེལ _c_e:_⁵⁵
བཀྱོ _c_o_⁵⁵
བཀྱོག _c_o?_⁵¹
བཀྱོགས _c_o?_⁵¹
བཀྱོང _c_oŋ_⁵⁵
བཀྱོངས _c_oŋ_⁵¹
བཀྱོད _c_ø?_⁵¹
བཀྱོབ _c_op_⁵¹
བཀྱོབས _c_op_⁵¹
བཀྱོམ _c_om_⁵⁵
བཀྱོམས _c_om_⁵¹
བཀྱོར _c_or_⁵⁵
བཀྱོལ _c_ø:_⁵⁵
བཀྱོས _c_ø?_⁵¹
བཀྲམས _tʂ_am_⁵¹
བཀྲར _tʂ_ar_⁵⁵
བཀྲིག _tʂ_i?_⁵¹
བཀྲིང _tʂ_iŋ_⁵⁵
བཀྲིད _tʂ_i?_⁵¹
བཀྲིབ _tʂ_ip_⁵¹
བཀྲིམ _tʂ_im_⁵⁵
བཀྲིམས _tʂ_im_⁵¹
བཀྲིལ _tʂ_i:_⁵⁵
བཀྲུར _tʂ_ur_⁵⁵
བཀྲུལ _tʂ_y:_⁵⁵
བཀྲེ _tʂ_e_⁵⁵
བཀྲེག _tʂ_e?_⁵¹
བཀྲེབ _tʂ_ep_⁵¹
བཀྲེམ _tʂ_em_⁵⁵
བཀྲེར _tʂ_er_⁵⁵
བཀྲེལ _tʂ_e:_⁵⁵
བཀྲོད _tʂ_ø?_⁵¹
བཀྲོན _tʂ_on_⁵⁵
བཀྲོབ _tʂ_op_⁵¹
བཀྲོམ _tʂ_om_⁵⁵
བཀྲོམས _tʂ_om_⁵¹
བཀྲོར _tʂ_or_⁵⁵
བཀླབ _l_ap_⁵¹
བཀླབས _l_əp_⁵¹
བཀླས _l_ɛ?_⁵¹
བཀླི _l_i_⁵⁵
བཀླིག _l_i?_⁵¹
བཀླིང _l_iŋ_⁵⁵
བཀླིངས _l_iŋ_⁵¹
བཀླིད _l_i?_⁵¹
བཀླིན _l_in_⁵⁵
བཀླིབ _l_ip_⁵¹
བཀླིམ _l_im_⁵⁵
བཀླིམས _l_im_⁵¹
བཀླིར _l_ir_⁵⁵
བཀླིལ _l_i:_⁵⁵
བཀླིས _l_i?_⁵¹
བཀླུག _l_u?_⁵¹
བཀླུགས _l_u?_⁵¹
བཀླུང _l_uŋ_⁵⁵
བཀླུངས _l_up_⁵¹
བཀླུད _l_y?_⁵¹
བཀླུན _l_yn_⁵⁵
བཀླུམ _l_um_⁵⁵
བཀླུམས _l_um_⁵¹
བཀླུར _l_ur_⁵⁵
བཀླུལ _l_y:_⁵⁵
བཀླུས _l_y?_⁵¹
བཀླེག _l_e?_⁵¹
བཀླེགས _l_e?_⁵¹
བཀླེང _l_eŋ_⁵⁵
བཀླེངས _l_eŋ_⁵¹
བཀླེད _l_e?_⁵¹
བཀླེན _l_en_⁵⁵
བཀླེབ _l_ep_⁵¹
བཀླེབས _l_ep_⁵¹
བཀླེམ _l_em_⁵⁵
བཀླེམས _l_em_⁵¹
བཀླེར _l_er_⁵⁵
བཀླེལ _l_e:_⁵⁵
བཀླེས _l_e?_⁵¹
བཀློ _l_o_⁵⁵
བཀློག _l_o?_⁵¹
བཀློགས _l_o?_⁵¹
བཀློང _l_oŋ_⁵⁵
བཀློངས _l_oŋ_⁵¹
བཀློད _l_ø?_⁵¹
བཀློན _l_on_⁵⁵
བཀློབ _l_op_⁵¹
བཀློབས _l_op_⁵¹
བཀློམ _l_om_⁵⁵
བཀློམས _l_om_⁵¹
བཀློར _l_or_⁵⁵
བཀློལ _l_ø:_⁵⁵
བཀློས _l_ø?_⁵¹
བགང _k_aŋ_¹³
བགངས _k_aŋ_¹³²
བགན _k_an_¹³
བགབ _k_ap_¹³²
བགབས _k_əp_¹³²
བགའ _k_a_¹³
བགར _k_ar_¹³
བགལ _k_ɛ:_¹³
བགི _k_i_¹³
བགིག _k_i?_¹³²
བགིགས _k_i?_¹³²
བགིང _k_iŋ_¹³
བགིངས _k_iŋ_¹³²
བགིད _k_i?_¹³²
བགིན _k_in_¹³
བགིབ _k_ip_¹³²
བགིབས _k_ip_¹³²
བགིམ _k_im_¹³
བགིམས _k_im_¹³²
བགིར _k_ir_¹³
བགིལ _k_i:_¹³
བགིས _k_i?_¹³²
བགུ _k_u_¹³
བགུག _k_u?_¹³²
བགུགས _k_u?_¹³²
བགུང _k_uŋ_¹³
བགུངས _k_up_¹³²
བགུད _k_y?_¹³²
བགུན _k_yn_¹³
བགུབ _k_up_¹³²
བགུབས _k_up_¹³²
བགུམ _k_um_¹³
བགུམས _k_um_¹³²
བགུར _k_ur_¹³
བགུལ _k_y:_¹³
བགུས _k_y?_¹³²
བགེ _k_e_¹³
བགེག _k_e?_¹³²
བགེང _k_eŋ_¹³
བགེངས _k_eŋ_¹³²
བགེད _k_e?_¹³²
བགེན _k_en_¹³
བགེབ _k_ep_¹³²
བགེབས _k_ep_¹³²
བགེམ _k_em_¹³
བགེམས _k_em_¹³²
བགེར _k_er_¹³
བགེལ _k_e:_¹³
བགོང _k_oŋ_¹³
བགོངས _k_oŋ_¹³²
བགོན _k_on_¹³
བགོབ _k_op_¹³²
བགོབས _k_op_¹³²
བགོལ _k_ø:_¹³
བགྱ _c_a_¹³
བགྱག _c_a?_¹³²
བགྱགས _c_a?_¹³²
བགྱད _c_ɛ?_¹³²
བགྱན _c_an_¹³
བགྱབ _c_ap_¹³²
བགྱབས _c_əp_¹³²
བགྱམ _c_am_¹³
བགྱམས _c_am_¹³²
བགྱར _c_ar_¹³
བགྱལ _c_ɛ:_¹³
བགྱས _c_ɛ?_¹³²
བགྱིག _c_i?_¹³²
བགྱིགས _c_i?_¹³²
བགྱིང _c_iŋ_¹³
བགྱིངས _c_iŋ_¹³²
བགྱིན _c_in_¹³
བགྱིབ _c_ip_¹³²
བགྱིབས _c_ip_¹³²
བགྱིམ _c_im_¹³
བགྱིམས _c_im_¹³²
བགྱིར _c_ir_¹³
བགྱིལ _c_i:_¹³
བགྱུ _c_u_¹³
བགྱུག _c_u?_¹³²
བགྱུགས _c_u?_¹³²
བགྱུང _c_uŋ_¹³
བགྱུངས _c_up_¹³²
བགྱུན _c_yn_¹³
བགྱུབ _c_up_¹³²
བགྱུབས _c_up_¹³²
བགྱུམ _c_um_¹³
བགྱུམས _c_um_¹³²
བགྱུར _c_ur_¹³
བགྱུལ _c_y:_¹³
བགྱུས _c_y?_¹³²
བགྱེ _c_e_¹³
བགྱེག _c_e?_¹³²
བགྱེགས _c_e?_¹³²
བགྱེང _c_eŋ_¹³
བགྱེངས _c_eŋ_¹³²
བགྱེན _c_en_¹³
བགྱེབ _c_ep_¹³²
བགྱེབས _c_ep_¹³²
བགྱེམ _c_em_¹³
བགྱེམས _c_em_¹³²
བགྱེར _c_er_¹³
བགྱེལ _c_e:_¹³
བགྱེས _c_e?_¹³²
བགྱོ _c_o_¹³
བགྱོག _c_o?_¹³²
བགྱོགས _c_o?_¹³²
བགྱོང _c_oŋ_¹³
བགྱོད _c_ø?_¹³²
བགྱོན _c_on_¹³
བགྱོབ _c_op_¹³²
བགྱོབས _c_op_¹³²
བགྱོམ _c_om_¹³
བགྱོམས _c_om_¹³²
བགྱོར _c_or_¹³
བགྱོལ _c_ø:_¹³
བགྱོས _c_ø?_¹³²
བགྲ _tʂ_a_¹³
བགྲག _tʂ_a?_¹³²
བགྲགས _tʂ_a?_¹³²
བགྲན _tʂ_an_¹³
བགྲབ _tʂ_ap_¹³²
བགྲབས _tʂ_əp_¹³²
བགྲམ _tʂ_am_¹³
བགྲམས _tʂ_am_¹³²
བགྲར _tʂ_ar_¹³
བགྲལ _tʂ_ɛ:_¹³
བགྲས _tʂ_ɛ?_¹³²
བགྲི _tʂ_i_¹³
བགྲིག _tʂ_i?_¹³²
བགྲིགས _tʂ_i?_¹³²
བགྲིང _tʂ_iŋ_¹³
བགྲིངས _tʂ_iŋ_¹³²
བགྲིད _tʂ_i?_¹³²
བགྲིན _tʂ_in_¹³
བགྲིབ _tʂ_ip_¹³²
བགྲིབས _tʂ_ip_¹³²
བགྲིམ _tʂ_im_¹³
བགྲིམས _tʂ_im_¹³²
བགྲིར _tʂ_ir_¹³
བགྲིས _tʂ_i?_¹³²
བགྲུག _tʂ_u?_¹³²
བགྲུགས _tʂ_u?_¹³²
བགྲུན _tʂ_yn_¹³
བགྲུབ _tʂ_up_¹³²
བགྲུབས _tʂ_up_¹³²
བགྲུམ _tʂ_um_¹³
བགྲུམས _tʂ_um_¹³²
བགྲུར _tʂ_ur_¹³
བགྲུལ _tʂ_y:_¹³
བགྲེག _tʂ_e?_¹³²
བགྲེགས _tʂ_e?_¹³²
བགྲེང _tʂ_eŋ_¹³
བགྲེངས _tʂ_eŋ_¹³²
བགྲེད _tʂ_e?_¹³²
བགྲེན _tʂ_en_¹³
བགྲེབ _tʂ_ep_¹³²
བགྲེབས _tʂ_ep_¹³²
བགྲེམ _tʂ_em_¹³
བགྲེམས _tʂ_em_¹³²
བགྲེར _tʂ_er_¹³
བགྲེལ _tʂ_e:_¹³
བགྲོག _tʂ_o?_¹³²
བགྲོགས _tʂ_o?_¹³²
བགྲོང _tʂ_oŋ_¹³
བགྲོལ _tʂ_ø:_¹³
བཅན _tɕ_an_⁵⁵
བཅི _tɕ_i_⁵⁵
བཅིག _tɕ_i?_⁵¹
བཅིད _tɕ_i?_⁵¹
བཅིན _tɕ_in_⁵⁵
བཅིམ _tɕ_im_⁵⁵
བཅིམས _tɕ_im_⁵¹
བཅིས _tɕ_i?_⁵¹
བཅུང _tɕ_uŋ_⁵⁵
བཅུངས _tɕ_up_⁵¹
བཅུབ _tɕ_up_⁵¹
བཅུབས _tɕ_up_⁵¹
བཅུལ _tɕ_y:_⁵⁵
བཅེ _tɕ_e_⁵⁵
བཅེག _tɕ_e?_⁵¹
བཅེགས _tɕ_e?_⁵¹
བཅེང _tɕ_eŋ_⁵⁵
བཅེངས _tɕ_eŋ_⁵¹
བཅེད _tɕ_e?_⁵¹
བཅེན _tɕ_en_⁵⁵
བཅེབ _tɕ_ep_⁵¹
བཅེབས _tɕ_ep_⁵¹
བཅེལ _tɕ_e:_⁵⁵
བཅེས _tɕ_e?_⁵¹
བཅོགས _tɕ_o?_⁵¹
བཅོང _tɕ_oŋ_⁵⁵
བཅོངས _tɕ_oŋ_⁵¹
བཅོན _tɕ_on_⁵⁵
བཅོབ _tɕ_op_⁵¹
བཅོབས _tɕ_op_⁵¹
བཅོར _tɕ_or_⁵⁵
བཏངས _t_aŋ_⁵¹
བཏན _t_an_⁵⁵
བཏབས _t_əp_⁵¹
བཏར _t_ar_⁵⁵
བཏལ _t_ɛ:_⁵⁵
བཏས _t_ɛ?_⁵¹
བཏི _t_i_⁵⁵
བཏིད _t_i?_⁵¹
བཏིན _t_in_⁵⁵
བཏིབས _t_ip_⁵¹
བཏིམ _t_im_⁵⁵
བཏིམས _t_im_⁵¹
བཏིར _t_ir_⁵⁵
བཏིས _t_i?_⁵¹
བཏུག _t_u?_⁵¹
བཏུགས _t_u?_⁵¹
བཏུན _t_yn_⁵⁵
བཏེ _t_e_⁵⁵
བཏེང _t_eŋ_⁵⁵
བཏེངས _t_eŋ_⁵¹
བཏེད _t_e?_⁵¹
བཏེན _t_en_⁵⁵
བཏེབ _t_ep_⁵¹
བཏེབས _t_ep_⁵¹
བཏེམ _t_em_⁵⁵
བཏེམས _t_em_⁵¹
བཏེར _t_er_⁵⁵
བཏེལ _t_e:_⁵⁵
བཏེས _t_e?_⁵¹
བཏོ _t_o_⁵⁵
བཏོང _t_oŋ_⁵⁵
བཏོངས _t_oŋ_⁵¹
བཏོབ _t_op_⁵¹
བཏོབས _t_op_⁵¹
བཏོམ _t_om_⁵⁵
བཏོམས _t_om_⁵¹
བཏོར _t_or_⁵⁵
བཏོས _t_ø?_⁵¹
བདགས _t_a?_¹³²
བདཨང _t_aŋ_¹³
བདངས _t_aŋ_¹³²
བདད _t_ɛ?_¹³²
བདན _t_an_¹³
བདབ _t_ap_¹³²
བདབས _t_əp_¹³²
བདི _t_i_¹³
བདིག _t_i?_¹³²
བདིགས _t_i?_¹³²
བདིང _t_iŋ_¹³
བདིངས _t_iŋ_¹³²
བདིད _t_i?_¹³²
བདིན _t_in_¹³
བདིབ _t_ip_¹³²
བདིབས _t_ip_¹³²
བདིམ _t_im_¹³
བདིམས _t_im_¹³²
བདིར _t_ir_¹³
བདིལ _t_i:_¹³
བདིས _t_i?_¹³²
བདུ _t_u_¹³
